Trucks/Railcars Usage
Time<Day>,Asset Pool<String>,Vehicle Type<String>,Capacity<Float>,InUse<Float>,Available<Float>,Utilization<Percent>
174.0,eleven,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
175.0,eleven,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
176.0,eleven,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
177.0,eleven,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
178.0,eleven,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
179.0,eleven,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
180.0,eleven,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
0.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
1.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
2.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
3.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,3.0,87.0,0.033333335
4.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,3.0,87.0,0.033333335
5.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,3.0,87.0,0.033333335
6.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,3.0,87.0,0.033333335
7.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,2.0,88.0,0.022222223
8.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
9.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,9.0,81.0,0.1
10.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,9.0,81.0,0.1
11.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,9.0,81.0,0.1
12.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,9.0,81.0,0.1
13.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,9.0,81.0,0.1
14.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,4.0,86.0,0.044444446
15.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
16.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
17.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
18.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
19.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
20.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
21.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
22.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
23.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
24.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
25.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
26.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
27.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
28.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
29.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
30.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
31.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
32.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
33.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
34.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
35.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
36.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
37.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
38.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
39.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
40.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
41.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
42.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
43.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
44.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
45.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
46.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
47.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
48.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
49.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
50.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
51.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
52.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
53.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
54.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
55.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
56.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
57.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
58.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
59.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
60.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
61.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
62.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
63.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
64.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
65.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
66.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
67.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
68.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
69.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
70.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
71.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
72.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
73.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
74.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
75.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
76.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
77.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
78.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
79.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
80.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
81.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
82.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
83.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
84.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
85.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
86.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
87.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
88.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
89.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
90.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
91.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
92.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
93.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
94.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
95.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
96.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
97.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
98.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
99.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
100.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
101.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
102.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
103.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
104.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
105.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
106.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
107.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
108.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
109.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
110.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
111.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
112.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
113.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
114.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
115.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
116.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
117.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
118.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
119.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
120.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
121.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
122.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
123.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
124.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
125.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
126.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
127.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
128.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
129.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
130.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
131.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
132.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
133.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
134.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
135.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
136.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
137.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
138.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
139.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
140.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
141.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
142.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
143.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
144.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
145.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
146.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
147.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
148.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
149.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
150.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
151.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
152.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
153.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
154.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
155.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
156.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
157.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
158.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
159.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
160.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
161.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
162.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
163.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
164.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
165.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
166.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
167.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
168.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
169.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
170.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
171.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
172.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
173.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
174.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
175.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
176.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
177.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
178.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
179.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
180.0,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,90.0,0.0,90.0,0.0
0.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
1.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
2.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
3.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
4.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
5.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
6.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
7.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
8.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
9.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,89.0,0.0,1.0
10.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,89.0,0.0,1.0
11.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,89.0,0.0,1.0
12.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,89.0,0.0,1.0
13.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,89.0,0.0,1.0
14.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,89.0,0.0,1.0
15.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,89.0,0.0,1.0
16.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,89.0,0.0,1.0
17.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,44.0,45.0,0.49438202
18.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,44.0,45.0,0.49438202
19.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,43.0,46.0,0.48314607
20.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,43.0,46.0,0.48314607
21.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,43.0,46.0,0.48314607
22.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,43.0,46.0,0.48314607
23.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
24.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
25.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
26.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
27.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
28.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
29.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
30.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
31.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
32.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
33.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
34.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
35.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
36.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
37.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
38.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
39.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
40.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
41.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
42.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
43.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
44.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
45.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
46.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
47.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
48.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
49.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
50.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
51.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
52.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
53.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
54.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
55.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
56.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
57.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
58.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
59.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
60.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
61.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
62.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
63.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
64.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
65.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
66.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
67.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
68.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
69.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
70.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
71.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
72.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
73.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
74.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
75.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
76.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
77.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
78.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
79.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
80.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
81.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
82.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
83.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
84.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
85.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
86.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
87.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
88.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
89.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
90.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
91.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
92.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
93.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
94.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
95.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
96.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
97.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
98.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
99.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
100.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
101.0,two,Commercial HET Tractor/Commercial HET Trailer,89.0,0.0,89.0,0.0
